"Package";"Item";"Title"
"s20x";"butterfat.df";"Butterfat Data"
"s20x";"camplake.df";"Age and Length of Camp Lake Bluegills"
"s20x";"chalk.df";"Chalk Data"
"s20x";"computer.df";"Computer Questionnaire"
"s20x";"course.df";"Stats 20x Summer School Data"
"s20x";"course2way.df";"Exam Mark, Gender and Attendance for Stats 20x Summer School Students"
"s20x";"diamonds.df";"Prices and Weights of Diamonds"
"s20x";"fire.df";"Fire Damage and Distance from the Fire Station"
"s20x";"fruitfly.df";"Fruitfly Data"
"s20x";"house.df";"Sale and Advertised Prices of Houses"
"s20x";"incomes.df";"Mean Family Incomes"
"s20x";"lakemary.df";"Ages and Lengths of Lake Mary Bluegills"
"s20x";"larain.df";"Los Angeles Rainfall"
"s20x";"mazda.df";"Year and Price of Mazda Cars"
"s20x";"mening.df";"Monthly Notifications of Meningococcal Disease"
"s20x";"mergers.df";"Merger Days"
"s20x";"mozart.df";"Length of Mozart's Movements"
"s20x";"nail.df";"Nail Polish Data"
"s20x";"oysters.df";"Oyster Abundances over Different Sites"
"s20x";"peru.df";"Peruvian Indians"
"s20x";"rain.df";"Cloud Seeding and Levels of Rainfall"
"s20x";"seeds.df";"Seeds Data"
"s20x";"sheep.df";"Sheep Data"
"s20x";"skulls.df";"Skulls Data"
"s20x";"soyabean.df";"Soya Bean Yields"
"s20x";"teach.df";"Comparison of Three Teaching Methods"
"s20x";"technitron.df";"Technitron Salary Information"
"s20x";"thyroid.df";"Effect of a New Drug on Thyroid Weights"
"s20x";"toothpaste.df";"Crest Toothpaste"
"s20x";"zoo.df";"Zoo Attendance during an Advertising Campaign"
"s2dverification";"sampleDepthData";"Sample of Experimental Data for Forecast Verification In Function Of Latitudes And Depths"
"s2dverification";"sampleMap";"Sample Of Observational And Experimental Data For Forecast Verification In Function Of Longitudes And Latitudes"
"s2dverification";"sampleTimeSeries";"Sample Of Observational And Experimental Data For Forecast Verification As Area Averages"
"s4vd";"lung200";"lung"
"saasCNV";"seq.cnv";"Internal Functions and Data"
"saasCNV";"seq.data";"Internal Functions and Data"
"saasCNV";"seq.segs";"Internal Functions and Data"
"saasCNV";"seq.segs.merge";"Internal Functions and Data"
"saasCNV";"snp.cnv";"Internal Functions and Data"
"saasCNV";"snp.cnv.anno";"Internal Functions and Data"
"saasCNV";"snp.cnv.refine";"Internal Functions and Data"
"saasCNV";"snp.cnv.refine.anno";"Internal Functions and Data"
"saasCNV";"snp.segs";"Internal Functions and Data"
"saasCNV";"snp.segs.merge";"Internal Functions and Data"
"saccades";"fixations";"Fixations Detected in a Stream of Raw Positions"
"saccades";"samples";"Samples of Eye Positions as Recorded with an Eye-Tracker"
"sads";"ARN82.eB.apr77";"Biomass of marine animals in colonizing experiments in Baltic Sea"
"sads";"bci";"Tree species abundance in Barro Colorado Island Plot"
"sads";"birds";"Abundances of breeding birds in Quacker Run Valley, NY"
"sads";"moths";"Moths caught with light traps at Rothamsted 1933-1936"
"sads";"okland";"Abundances of land snail species in Norway"
"sae";"Xoutsamp";"Out-of-sample values of auxiliary variables for 5 domains."
"sae";"cornsoybean";"Corn and soy beans survey and satellite data in 12 counties in Iowa."
"sae";"cornsoybeanmeans";"Corn and soy beans mean number of pixels per segment for 12 counties in Iowa."
"sae";"grapes";"Synthetic data on grape production for the region of Tuscany."
"sae";"grapesprox";"Proximity matrix for the spatial Fay-Herriot model."
"sae";"incomedata";"Synthetic income data."
"sae";"milk";"Data on fresh milk expenditure."
"sae";"sizeprov";"Domain population sizes."
"sae";"sizeprovage";"Domain population sizes by age."
"sae";"sizeprovedu";"Domain population sizes by level of education."
"sae";"sizeprovlab";"Domain population sizes by labor force status."
"sae";"sizeprovnat";"Domain population sizes for Spanish or non Spanish nationality."
"sae";"spacetime";"Synthetic area level data with spatial and temporal correlation."
"sae";"spacetimeprox";"Proximity matrix for the spatio-temporal Fay-Herriot model."
"saemix";"PD1.saemix";"Data simulated according to an Emax response model, in SAEM format"
"saemix";"PD2.saemix";"Data simulated according to an Emax response model, in SAEM format"
"saemix";"cow.saemix";"Evolution of the weight of 560 cows, in SAEM format"
"saemix";"oxboys.saemix";"Heights of Boys in Oxford"
"saemix";"theo.saemix";"Pharmacokinetics of theophylline, in SAEM format"
"saemix";"yield.saemix";"Wheat yield in crops treated with fertiliser, in SAEM format"
"saery";"datos";"Dataset for saery package"
"SAFD";"Trees";"Tree dataset"
"SAFD";"XX";"Example data"
"SAFD";"quality";"Quality dataset"
"safe";"p53.stat";"p53 Mutation Status"
"SAGA";"PH";"empirical datasets"
"SAGA";"SL";"empirical datasets"
"SAGA";"SR";"empirical datasets"
"SAGA";"ban.osa";"empirical datasets"
"SAGA";"dar.bho";"empirical datasets"
"SAGA";"per.inf";"empirical datasets"
"SAGA";"sin.cro";"empirical datasets"
"sampleSelection";"Mroz87";"U.S. Women's Labor Force Participation"
"sampleSelection";"RandHIE";"RAND Health Insurance Experiment"
"sampleSelection";"nlswork";"National Longitudinal Survey of Young Working Women"
"samplesize4surveys";"BigLucyT0T1";"Some Business Population Database for two periods of time"
"sampling";"MU284";"The MU284 population"
"sampling";"belgianmunicipalities";"The Belgian municipalities population"
"sampling";"swissmunicipalities";"The Swiss municipalities population"
"samplingbook";"election";"German Parliament Election Data"
"samplingbook";"influenza";"Population and Cases of Influenza for Administrative Districts of Germany"
"samplingbook";"money";"Money Data Frame"
"samplingbook";"pop";"Small Suppositious Sampling Example"
"samplingbook";"tax";"Hypothetical Tax Refund Data Frame"
"samplingbook";"wage";"Chinese wage data"
"samplingEstimates";"Sample1";"Sample data 1 to run examples"
"SamplingStrata";"errors";"Precision constraints (maximum CVs) as input for Bethel allocation"
"SamplingStrata";"strata";"Dataframe containing information on strata in the frame"
"SamplingStrata";"swisserrors";"Precision constraints (maximum CVs) as input for Bethel allocation"
"SamplingStrata";"swissframe";"Dataframe containing information on all units in the population of reference that can be considered as the final sampling unit (this example is related to Swiss municipalities)"
"SamplingStrata";"swissmunicipalities";"The Swiss municipalities population"
"SamplingStrata";"swissstrata";"Dataframe containing information on strata in the swiss municipalities frame"
"samplingVarEst";"oaxaca";"Municipalities of the state of Oaxaca in Mexico"
"SAMURAI";"BHHR2009p92";"Fictional Data Set, with Binary Outcomes"
"SAMURAI";"Fleiss1993";"Aspirin after Myocardial Infarction"
"SAMURAI";"Hpylori";"Healing of duodenal ulcers by Helicobacter pylori eradication therapy"
"SAMURAI";"greentea";"The effect of green tea on weight loss."
"sand";"Ecoli.expr (Ecoli.data)";"E. coli gene expression levels"
"sand";"aidsblog";"AIDS blog citation network"
"sand";"calldata";"Austrian phone call network data"
"sand";"delaydata (sandwichprobe)";"Internet packet probes data"
"sand";"elist.lazega";"Lazega lawyers network data"
"sand";"fblog";"Network of French political blogs"
"sand";"g.bip";"A toy bipartite network"
"sand";"hc";"Hospital encounter network data"
"sand";"host.locs (sandwichprobe)";"Internet packet probes data"
"sand";"lazega";"Lazega lawyers network data"
"sand";"ppi.CC";"Yeast protein interaction network"
"sand";"regDB.adj (Ecoli.data)";"E. coli gene expression levels"
"sand";"v.attr.lazega";"Lazega lawyers network data"
"sandwich";"Investment";"US Investment Data"
"sandwich";"PublicSchools";"US Expenditures for Public Schools"
"sanon";"cpain";"Chronic Pain Data"
"sanon";"heartburn";"Relief of heartburn Data"
"sanon";"resp";"Respiratory Disorder Data"
"sanon";"sebor";"Seborrheic Dermatitis Data"
"sanon";"skin";"Skin Condition Data"
"SAPP";"Brastings";"The Occurrence Times Data"
"SAPP";"PProcess";"The Point Process Data"
"SAPP";"PoissonData";"Poisson Data"
"SAPP";"SelfExcit";"Self-Exciting Point Process Data"
"SAPP";"main2003JUL26";"The Aftershock Data"
"SAPP";"res2003JUL26";"The Residual Point Process Data"
"sas7bdat";"sas7bdat.sources";"Internet SAS Database Resources"
"SASmixed";"Animal";"Animal breeding experiment"
"SASmixed";"AvgDailyGain";"Average daily weight gain of steers on different diets"
"SASmixed";"BIB";"Data from a balanced incomplete block design"
"SASmixed";"Bond";"Strengths of metal bonds"
"SASmixed";"Cultivation";"Bacterial innoculation applied to grass cultivars"
"SASmixed";"Demand";"Per-capita demand deposits by state and year"
"SASmixed";"Genetics";"Heritability data"
"SASmixed";"HR";"Heart rates of patients on different drug treatments"
"SASmixed";"IncBlk";"An unbalanced incomplete block experiment"
"SASmixed";"Mississippi";"Nitrogen concentrations in the Mississippi River"
"SASmixed";"Multilocation";"A multilocation trial"
"SASmixed";"PBIB";"A partially balanced incomplete block experiment"
"SASmixed";"SIMS";"Second International Mathematics Study data"
"SASmixed";"Semi2";"Oxide layer thicknesses on semiconductors"
"SASmixed";"Semiconductor";"Semiconductor split-plot experiment"
"SASmixed";"TeachingI";"Teaching Methods I"
"SASmixed";"TeachingII";"Teaching Methods II"
"SASmixed";"WWheat";"Winter wheat"
"SASmixed";"WaferTypes";"Data on different types of silicon wafers"
"SASmixed";"Weights";"Data from a weight-lifting program"
"SASPECT";"mouseTissue";"LC MS/MS Data from Mouse Model"
"SASxport";"Alfalfa";"Example SAS data set"
"satellite";"l7";"Landsat 7 sample data"
"satellite";"l8";"Landsat 8 sample data"
"saturnin";"data_gaussian";"Gaussian data."
"saturnin";"data_multinomial";"Multinomial data."
"SAVE";"spotweldfield";"Spotweld data"
"SAVE";"spotweldmodel";"Spotweld data"
"SAVE";"synthfield";"Synthetic data"
"SAVE";"synthmodel";"Synthetic data"
"saves";"evs.2000.hun";"European Values Survey (2000) - Hungary"
"saws";"SDcorn";"Mammary tumors in Sprague-Dawley rats fed Corn Oil"
"saws";"dietfat";"Mammary Tumors and Different Types of Dietary Fat in Rodents"
"saws";"micefat";"Dietary fat and Mammary tumors in Mice"
"sbfc";"corral_augmented";"Augmented corral data set: synthetic data with correlated attributes augmented with noise features"
"sbfc";"heart";"Heart disease data set: disease outcomes given health attributes"
"sbfc";"madelon";"Madelon data set: synthetic data from NIPS 2003 feature selection challenge"
"sbrl";"tictactoe";"SHUFFLED TIC-TAC-TOE-ENDGAME DATASET"
"sca";"hearlossC";"Hearing Loss Correlation Data"
"sca";"pitpropC";"Pitprops Strength Correlation Data"
"sca";"reflexesC";"Human Reflexes Correlation Data"
"Scale";"Depression98";"Depression Data Set"
"scalreg";"sp500";"sp500"
"scan";"Beretvas2008 (scan-Data)";"Single-case example data"
"scan";"Borckardt2014 (scan-Data)";"Single-case example data"
"scan";"Grosche2011 (scan-Data)";"Single-case example data"
"scan";"Grosche2014 (scan-Data)";"Single-case example data"
"scan";"GruenkeWilbert2014 (scan-Data)";"Single-case example data"
"scan";"Huber2014 (scan-Data)";"Single-case example data"
"scan";"Huitema2000 (scan-Data)";"Single-case example data"
"scan";"Waddell2011 (scan-Data)";"Single-case example data"
"scan";"byHeart2011 (scan-Data)";"Single-case example data"
"scan";"example1 (scan-Data)";"Single-case example data"
"scanstatistics";"NM_geo";"Longitude and latitude of New Mexico county seats."
"scanstatistics";"NM_map";"Data to plot the counties of New Mexico."
"scanstatistics";"NM_popcas";"Population and brain cancer cases in New Mexico counties during 1973-1991."
"scape";"x.cod";"Cod Assessment"
"scape";"x.ling";"Ling Assessment"
"scape";"x.oreo";"Oreo Assessment"
"scape";"x.sbw";"Whiting Assessment"
"scape";"xmcmc";"MCMC Results from Cod Assessment"
"scape";"xproj";"MCMC Projections from Cod Assessment"
"scar";"PhDPublications";"Doctoral Publications"
"scar";"decathlon";"Men's decathlon athletes in 2012"
"scar";"decathlon_raw";"Men's decathlon in 2012"
"scaRabee";"example1.data";"Datasets for scaRabee demo."
"scaRabee";"example1.initials";"Datasets for scaRabee demo."
"scaRabee";"example2.data";"Datasets for scaRabee demo."
"scaRabee";"example2.initials";"Datasets for scaRabee demo."
"scaRabee";"example3.data";"Datasets for scaRabee demo."
"scaRabee";"example3.initials";"Datasets for scaRabee demo."
"scaRabee";"example4.data";"Datasets for scaRabee demo."
"scaRabee";"example4.initials";"Datasets for scaRabee demo."
"scaRabee";"example6.data";"Datasets for scaRabee demo."
"scaRabee";"example6.initials";"Datasets for scaRabee demo."
"scaRabee";"example8.data";"Datasets for scaRabee demo."
"scaRabee";"example8.initials";"Datasets for scaRabee demo."
"SCBmeanfd";"phoneme";"Phoneme data"
"SCBmeanfd";"plasma";"Plasma citrate data"
"scdhlm";"Anglesea";"Example 2 from Hedges, Pustejovsky, & Shadish (2012)"
"scdhlm";"BartonArwood";"Barton-Arwood, Wehby, & Falk (2005)"
"scdhlm";"Carson";"Carson (2008)"
"scdhlm";"Lambert";"Example 1 from Hedges, Pustejovsky, & Shadish (2012)"
"scdhlm";"Laski";"Example 2 from Hedges, Pustejovsky, & Shadish (2013)"
"scdhlm";"MB1results";"MB1 simulation results"
"scdhlm";"MB1time (MB1results)";"MB1 simulation time"
"scdhlm";"MB2results";"MB2 simulation results"
"scdhlm";"MB2time (MB2results)";"MB2 simulation time"
"scdhlm";"MB4results";"MB4 simulation results"
"scdhlm";"MB4time (MB4results)";"MB4 simulation time"
"scdhlm";"Musser";"Musser (2001)"
"scdhlm";"Rodriguez";"Rodriguez & Anderson (2014)"
"scdhlm";"Romaniuk";"Romaniuk (2002)"
"scdhlm";"Saddler";"Example 1 from Hedges, Pustejovsky, & Shadish (2013)"
"scdhlm";"Schutte";"Example from Pustejovsky, Hedges, & Shadish (2014)"
"scdhlm";"Thorne";"Thorne (2005)"
"SCEPtER";"stdGrid";"Standard grid for mass and radius estimation"
"SCGLR";"genus";"Sample dataset of abundance of genera in tropical moist forest"
"schoolmath";"primlist";"prime-numbers between 1 and 9999999"
"schwartz97";"futures";"Daily futures prices"
"SciencesPo";"alpha";"A dataset that contains four test items"
"SciencesPo";"auto";"Statistics of 1979 automobile models"
"SciencesPo";"baseball";"Bradley Efron and Carl Morris (\"Stein's Paradox in Statistics)"
"SciencesPo";"bhodrick93";"Bekaert's and Hodrick's (1993) Data"
"SciencesPo";"big5";"Big 5 dataset"
"SciencesPo";"bollen";"Bollen Data on Industrialization and Political Democracy"
"SciencesPo";"bush";"Approval Ratings for President George W. Bush"
"SciencesPo";"cathedrals";"Cathedrals"
"SciencesPo";"cgreene76";"Christensen's and Greene's (1976) Data"
"SciencesPo";"chismoke";"Smoking and Lung Cancer in China"
"SciencesPo";"election2008";"2008 U.S. presidential election"
"SciencesPo";"galton";"Galton's Family Data on Human Stature."
"SciencesPo";"griliches76";"Griliches's (1976) Data"
"SciencesPo";"ltaylor96";"Lothian's and Taylor's (1996) Data Set"
"SciencesPo";"marriage";"Same Sex Marriage Public Opinion Data"
"SciencesPo";"mishkin92";"Mishkin's (1992) Data"
"SciencesPo";"nerlove63";"Marc Nerlove's (1963) data"
"SciencesPo";"paired";"Paired Data"
"SciencesPo";"pollster2008";"Polls for 2008 U.S. presidential election"
"SciencesPo";"religiosity";"Data on religiosity of countries"
"SciencesPo";"sheston91";"The Penn World Table"
"SciencesPo";"stature";"The Measure of US Presidents"
"SciencesPo";"swatson93";"Stock's and Watson's (1993) Data."
"SciencesPo";"titanic";"Titanic"
"SciencesPo";"turnout";"Turnout Data"
"SciencesPo";"twins";"Burt's Twin Data"
"SciencesPo";"unions";"Poll attitudes towards British trade unions"
"SciencesPo";"vote";"Voting correlations"
"SciencesPo";"words";"Word frequencies from Mosteller and Wallace"
"sclero";"barium";"Barium to calcium ratios for sample spots in shellspots dataset"
"sclero";"shellsizes";"Coordinates of sample spots together with spot size information and growth lines along a bivalve mollusk shell section"
"sclero";"shellspots";"Coordinates of sample spots and growth lines along a bivalve mollusk shell section"
"SCMA";"AB";"Hypothetical AB data"
"SCMA";"P";"P-values"
"scmamp";"data.blum.2015 (data_blum_2015)";"Comparison of optimization algorithms in Blum _et al._ (2015)"
"scmamp";"data.gh.2008 (data_gh_2008)";"Example in Garcia and Herrera (2008)"
"scmamp";"data.gh.2010 (data_gh_2010)";"Example in Garcia and Herrera (2010)"
"SCORER2";"pssm";"Profile scoring matrix derived from the original SCORER 2.0 training set."
"SCORER2";"training";"Training dataset used to contruct the profile scoring matrix in the SCORER 2.0 algorithm."
"scoring";"WeatherProbs";"Three-category weather forecasts"
"scoring";"WorldEvents";"Forecasts of world events"
"scoringRules";"gdp";"Data and forecasts for US GDP growth"
"scoringRules";"gdp_mcmc";"Data and forecasts for US GDP growth"
"ScottKnott";"CRD1";"Completely Randomized Design (CRD)"
"ScottKnott";"CRD2";"Completely Randomized Design (CRD)"
"ScottKnott";"FE";"Factorial Experiment (FE)"
"ScottKnott";"LSD";"Latin Squares Design (LSD)"
"ScottKnott";"RCBD";"Randomized Complete Block Design (RCBD)"
"ScottKnott";"SPE";"Split-plot Experiment (SPE)"
"ScottKnott";"SPET";"Split-plot Experiment in Time (SPET)"
"ScottKnott";"SSPE";"Split-split-plot Experiment (SSPE)"
"ScottKnott";"sorghum";"Completely Randomized Design (CRD)"
"ScottKnottESD";"example";"Example datasets of Breiman's variable importance scores"
